City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
121,chonchi,-42.6128,-73.8092,1.7300000000000182,95,1,0.87,CL,1684745923
122,hinojosa del duque,38.5006,-5.1465,16.629999999999995,57,99,3.37,ES,1684746495
123,kavieng,-2.5744,150.7967,26.090000000000032,86,100,7.21,PG,1684746495
124,sinabang,2.4803,96.3801,29.02000000000004,74,38,3.01,ID,1684745911
125,avarua,-21.2078,-159.775,24.03000000000003,73,100,3.09,CK,1684745913
126,sucua,-2.4667,-78.1667,19.120000000000005,97,24,1.63,EC,1684746495
127,las varillas,-31.8721,-62.7195,16.850000000000023,98,100,2.8,AR,1684746496
128,hawaiian paradise park,19.5933,-154.9731,22.24000000000001,96,40,2.06,US,1684746338
129,tazovsky,67.4667,78.7,2.910000000000025,99,100,5.54,RU,1684745954
130,namsos,64.4662,11.4957,17.03000000000003,51,0,5.66,NO,1684745990
131,brookings,44.3114,-96.7984,18.0,46,0,5.66,US,1684746486
132,borogontsy,62.6683,131.1683,4.3700000000000045,56,100,3.44,RU,1684746496
133,kharhial,20.2833,82.7667,41.23000000000002,14,66,1.98,IN,1684746496
134,ipora,-16.4419,-51.1178,14.430000000000007,63,34,2.12,BR,1684746293
135,maluso,6.543,121.8753,30.05000000000001,76,91,1.83,PH,1684746497
136,hobyo,5.3505,48.5268,30.52000000000004,67,34,6.33,SO,1684746497
137,island harbour,50.724,-1.2758,16.75,72,5,3.58,GB,1684745982
138,pandan,14.0453,124.1694,29.060000000000002,78,17,1.47,PH,1684745919
139,cromer,52.9312,1.2989,14.520000000000039,50,69,5.81,GB,1684746497
140,mount pearl,47.5166,-52.7813,12.189999999999998,97,100,7.72,CA,1684745966
141,remire-montjoly,4.9167,-52.2667,24.02000000000004,100,75,0.0,GF,1684745908
142,baie-comeau,49.2168,-68.1489,-1.17999999999995,69,0,2.06,CA,1684746245
143,chandbali,20.7833,86.7667,39.650000000000034,34,3,8.42,IN,1684746498
144,kemijarvi,66.7131,27.4306,19.060000000000002,33,96,2.44,FI,1684746498
145,trairi,-3.2778,-39.2689,23.129999999999995,95,74,2.72,BR,1684746461
146,klyuchi,52.2667,79.1667,24.480000000000018,21,40,4.62,RU,1684745902
147,tamanrasset,22.785,5.5228,27.950000000000045,13,0,7.72,DZ,1684745978
148,wailua homesteads,22.0669,-159.378,23.439999999999998,85,75,5.66,US,1684745917
149,east london,-33.0153,27.9116,16.74000000000001,58,83,3.4,ZA,1684746498
150,cabo san lucas,22.8909,-109.9124,25.590000000000032,68,0,8.78,MX,1684746238
151,ushuaia,-54.8,-68.3,-0.18999999999999773,74,0,2.06,AR,1684745718
152,angaur state,6.906,134.13,29.5,71,34,4.27,PW,1684745919
153,petropavlovsk-kamchatsky,53.0452,158.6483,1.330000000000041,100,100,3.0,RU,1684745921
154,powell river,49.8496,-124.5361,11.770000000000039,82,51,5.28,CA,1684746499
155,cirebon,-6.7063,108.557,29.340000000000032,64,33,3.25,ID,1684746499
156,shingu,33.7333,135.9833,23.470000000000027,75,73,3.15,JP,1684746499
157,santa ana,33.7456,-117.8678,18.090000000000032,89,100,1.54,US,1684746488
